PSGC_Code,Region,Province,Municipality,Total_Population,Male_Population,Female_Population,Male_Ratio,Female_Ratio,Age_0-4_Ratio,Age_5-9_Ratio,Age_10-14_Ratio,Age_15-19_Ratio,Age_20-24_Ratio,Age_25-29_Ratio,Age_30-34_Ratio,Age_35-39_Ratio,Age_40-44_Ratio,Age_45-49_Ratio,Age_50-54_Ratio,Age_55-59_Ratio,Age_60-64_Ratio,Age_65-69_Ratio,Age_70-74_Ratio,Age_75-79_Ratio,Age_80yearsandover_Ratio,Male_Age_0-4_Ratio,Male_Age_5-9_Ratio,Male_Age_10-14_Ratio,Male_Age_15-19_Ratio,Male_Age_20-24_Ratio,Male_Age_25-29_Ratio,Male_Age_30-34_Ratio,Male_Age_35-39_Ratio,Male_Age_40-44_Ratio,Male_Age_45-49_Ratio,Male_Age_50-54_Ratio,Male_Age_55-59_Ratio,Male_Age_60-64_Ratio,Male_Age_65-69_Ratio,Male_Age_70-74_Ratio,Male_Age_75-79_Ratio,Male_Age_80yearsandover_Ratio,Female_Age_0-4_Ratio,Female_Age_5-9_Ratio,Female_Age_10-14_Ratio,Female_Age_15-19_Ratio,Female_Age_20-24_Ratio,Female_Age_25-29_Ratio,Female_Age_30-34_Ratio,Female_Age_35-39_Ratio,Female_Age_40-44_Ratio,Female_Age_45-49_Ratio,Female_Age_50-54_Ratio,Female_Age_55-59_Ratio,Female_Age_60-64_Ratio,Female_Age_65-69_Ratio,Female_Age_70-74_Ratio,Female_Age_75-79_Ratio,Female_Age_80yearsandover_Ratio,Disability_Seeing_Mild_Ratio,Disability_Seeing_Moderate_Ratio,Disability_Seeing_Severe_Ratio,Disability_Seeing_All_Ratio,Disability_Hearing_Mild_Ratio,Disability_Hearing_Moderate_Ratio,Disability_Hearing_Severe_Ratio,Disability_Hearing_All_Ratio,Disability_Walking_Mild_Ratio,Disability_Walking_Moderate_Ratio,Disability_Walking_Severe_Ratio,Disability_Walking_All_Ratio,Disability_Remembering_Mild_Ratio,Disability_Remembering_Moderate_Ratio,Disability_Remembering_Severe_Ratio,Disability_Remembering_All_Ratio,Disability_Self_Caring_Mild_Ratio,Disability_Self_Caring_Moderate_Ratio,Disability_Self_Caring_Severe_Ratio,Disability_Self_Caring_All_Ratio,Disability_Communicating_Mild_Ratio,Disability_Communicating_Moderate_Ratio,Disability_Communicating_Severe_Ratio,Disability_Communicating_All_Ratio,Male_Disability_Seeing_Mild_Ratio,Male_Disability_Seeing_Moderate_Ratio,Male_Disability_Seeing_Severe_Ratio,Male_Disability_Seeing_All_Ratio,Male_Disability_Hearing_Mild_Ratio,Male_Disability_Hearing_Moderate_Ratio,Male_Disability_Hearing_Severe_Ratio,Male_Disability_Hearing_All_Ratio,Male_Disability_Walking_Mild_Ratio,Male_Disability_Walking_Moderate_Ratio,Male_Disability_Walking_Severe_Ratio,Male_Disability_Walking_All_Ratio,Male_Disability_Remembering_Mild_Ratio,Male_Disability_Remembering_Moderate_Ratio,Male_Disability_Remembering_Severe_Ratio,Male_Disability_Remembering_All_Ratio,Male_Disability_Self_Caring_Mild_Ratio,Male_Disability_Self_Caring_Moderate_Ratio,Male_Disability_Self_Caring_Severe_Ratio,Male_Disability_Self_Caring_All_Ratio,Male_Disability_Communicating_Mild_Ratio,Male_Disability_Communicating_Moderate_Ratio,Male_Disability_Communicating_Severe_Ratio,Male_Disability_Communicating_All_Ratio,Female_Disability_Seeing_Mild_Ratio,Female_Disability_Seeing_Moderate_Ratio,Female_Disability_Seeing_Severe_Ratio,Female_Disability_Seeing_All_Ratio,Female_Disability_Hearing_Mild_Ratio,Female_Disability_Hearing_Moderate_Ratio,Female_Disability_Hearing_Severe_Ratio,Female_Disability_Hearing_All_Ratio,Female_Disability_Walking_Mild_Ratio,Female_Disability_Walking_Moderate_Ratio,Female_Disability_Walking_Severe_Ratio,Female_Disability_Walking_All_Ratio,Female_Disability_Remembering_Mild_Ratio,Female_Disability_Remembering_Moderate_Ratio,Female_Disability_Remembering_Severe_Ratio,Female_Disability_Remembering_All_Ratio,Female_Disability_Self_Caring_Mild_Ratio,Female_Disability_Self_Caring_Moderate_Ratio,Female_Disability_Self_Caring_Severe_Ratio,Female_Disability_Self_Caring_All_Ratio,Female_Disability_Communicating_Mild_Ratio,Female_Disability_Communicating_Moderate_Ratio,Female_Disability_Communicating_Severe_Ratio,Female_Disability_Communicating_All_Ratio
603001000,Region VI (Western Visayas),Iloilo,Ajuy,53415,27343,26072,0.511897,0.488103,0.101844,0.105195,0.104184,0.099354,0.084939,0.076289,0.069194,0.060564,0.058598,0.048357,0.044519,0.040344,0.036563,0.027502,0.017242,0.011869,0.013442,0.103573,0.108145,0.10489,0.098746,0.085835,0.077022,0.071207,0.064697,0.060674,0.049739,0.044545,0.039754,0.034927,0.024869,0.01408,0.00896,0.008339,0.100031,0.102102,0.103444,0.099992,0.083998,0.075522,0.067083,0.056229,0.056421,0.046909,0.044492,0.040963,0.038279,0.030262,0.020558,0.01492,0.018794,0.087983,0.007525,0.001105,0.096613,0.029995,0.003773,0.00075,0.034518,0.027327,0.005565,0.002189,0.035081,0.033893,0.003418,0.00075,0.038061,0.004711,0.001563,0.002168,0.008442,0.004961,0.00198,0.001438,0.008379,0.070499,0.005222,0.001061,0.076782,0.026967,0.003509,0.000653,0.031129,0.023867,0.005263,0.001836,0.030966,0.02505,0.002448,0.000571,0.028069,0.004243,0.001428,0.001754,0.007425,0.004243,0.001387,0.001387,0.007017,0.106248,0.00993,0.001151,0.117329,0.033157,0.004049,0.000852,0.038058,0.030941,0.005881,0.002557,0.039379,0.04313,0.004432,0.000938,0.0485,0.005199,0.001705,0.0026,0.009504,0.005711,0.0026,0.001492,0.009802
603002000,Region VI (Western Visayas),Iloilo,Alimodian,39708,20238,19470,0.509671,0.490329,0.088496,0.092651,0.09182,0.091896,0.086985,0.083963,0.072555,0.063765,0.060139,0.054045,0.04994,0.044072,0.036617,0.028004,0.020877,0.015337,0.018838,0.086372,0.094179,0.095464,0.09324,0.088546,0.087953,0.078664,0.064977,0.060925,0.055934,0.049708,0.043087,0.035626,0.02441,0.017047,0.012007,0.011859,0.090704,0.091063,0.088033,0.090498,0.085362,0.079815,0.066204,0.062506,0.059322,0.05208,0.05018,0.045095,0.037648,0.031741,0.024859,0.018798,0.026091,0.066033,0.004365,0.001299,0.071697,0.025805,0.00373,0.000884,0.030419,0.024562,0.005111,0.002348,0.032022,0.028375,0.003426,0.001133,0.032934,0.005332,0.002266,0.003592,0.01119,0.004504,0.002072,0.001658,0.008233,0.053218,0.003191,0.001352,0.057761,0.020335,0.003083,0.000865,0.024283,0.022985,0.004867,0.001731,0.029584,0.02331,0.002812,0.000649,0.026771,0.004759,0.002109,0.00265,0.009519,0.004759,0.002001,0.001136,0.007896,0.079417,0.005592,0.001243,0.086252,0.031518,0.004406,0.000904,0.036828,0.026209,0.005366,0.002994,0.034568,0.033665,0.004067,0.001638,0.03937,0.005931,0.002429,0.004575,0.012935,0.004236,0.002146,0.002203,0.008586
603003000,Region VI (Western Visayas),Iloilo,Anilao,30503,15664,14839,0.513523,0.486477,0.089139,0.099138,0.104908,0.098515,0.091434,0.079238,0.070518,0.062322,0.059502,0.050946,0.048225,0.039209,0.035472,0.024194,0.018752,0.013769,0.01472,0.090781,0.098634,0.106231,0.100294,0.091803,0.081269,0.072012,0.066713,0.062564,0.051136,0.048327,0.038815,0.033261,0.023174,0.014364,0.010981,0.00964,0.087405,0.09967,0.103511,0.096637,0.091044,0.077094,0.06894,0.057686,0.056271,0.050745,0.048116,0.039625,0.037806,0.025271,0.023384,0.016713,0.020082,0.115138,0.010618,0.001296,0.127052,0.030701,0.004463,0.000792,0.035956,0.025194,0.004823,0.002447,0.032465,0.02757,0.004463,0.000612,0.032645,0.004499,0.001728,0.002124,0.00835,0.004211,0.001764,0.00144,0.007414,0.093947,0.008988,0.001123,0.104058,0.02605,0.004072,0.000983,0.031105,0.022047,0.004915,0.002317,0.02928,0.020222,0.004002,0.000492,0.024716,0.004213,0.002106,0.002106,0.008426,0.003651,0.002177,0.001615,0.007443,0.137424,0.012332,0.001477,0.151233,0.035593,0.004874,0.000591,0.041057,0.028504,0.004726,0.002585,0.035815,0.035298,0.004948,0.000738,0.040984,0.0048,0.001329,0.002141,0.008271,0.0048,0.001329,0.001255,0.007384
603004000,Region VI (Western Visayas),Iloilo,Badiangan,27056,13861,13195,0.512308,0.487692,0.079834,0.087559,0.088557,0.087226,0.085415,0.078615,0.074143,0.066787,0.057917,0.051634,0.050229,0.046866,0.040287,0.034669,0.027462,0.018998,0.023802,0.082606,0.090109,0.09249,0.087945,0.087945,0.081091,0.076906,0.068465,0.058942,0.052377,0.050862,0.045163,0.040113,0.031672,0.022726,0.016016,0.014573,0.076923,0.084881,0.084426,0.086472,0.082759,0.076014,0.071239,0.065025,0.05684,0.050853,0.049564,0.048655,0.04047,0.037817,0.032437,0.02213,0.033498,0.079692,0.004659,0.002049,0.086399,0.030647,0.004619,0.001205,0.036472,0.024221,0.004338,0.002972,0.031531,0.02157,0.002651,0.001285,0.025506,0.010484,0.002812,0.002852,0.016147,0.00956,0.002972,0.001567,0.014099,0.061655,0.004404,0.001809,0.067867,0.024693,0.004089,0.000865,0.029648,0.022177,0.004325,0.002202,0.028704,0.017144,0.001966,0.000944,0.020053,0.008965,0.002517,0.002438,0.013919,0.007864,0.002281,0.00118,0.011324,0.098522,0.004926,0.002299,0.105747,0.036864,0.005172,0.00156,0.043596,0.026355,0.004351,0.003777,0.034483,0.02619,0.003366,0.001642,0.031199,0.012069,0.00312,0.003284,0.018473,0.01133,0.003695,0.00197,0.016995
603005000,Region VI (Western Visayas),Iloilo,Balasan,35054,17836,17218,0.508815,0.491185,0.098619,0.10441,0.105865,0.098277,0.084898,0.079021,0.071918,0.063131,0.055885,0.04998,0.045815,0.041992,0.033605,0.026331,0.018857,0.01007,0.011325,0.099742,0.108152,0.105405,0.099181,0.085501,0.082193,0.07468,0.064757,0.05943,0.050292,0.045974,0.041882,0.030612,0.024333,0.01497,0.007233,0.005663,0.097456,0.100534,0.106342,0.09734,0.084272,0.075735,0.069056,0.061447,0.052213,0.049657,0.04565,0.042107,0.036706,0.028401,0.022883,0.01301,0.017191,0.095927,0.00902,0.001298,0.106244,0.024243,0.004273,0.000886,0.029402,0.022407,0.005412,0.002057,0.029876,0.033674,0.004716,0.001108,0.039497,0.004241,0.001741,0.0025,0.008482,0.004906,0.002152,0.002057,0.009115,0.077038,0.006352,0.001308,0.084698,0.021424,0.002803,0.000747,0.024974,0.019618,0.00548,0.001744,0.026842,0.025596,0.003114,0.000872,0.029582,0.003176,0.00137,0.002117,0.006664,0.004422,0.001806,0.002117,0.008345,0.115444,0.011776,0.001287,0.128507,0.027156,0.005792,0.00103,0.033977,0.02529,0.005341,0.002381,0.033012,0.042021,0.006371,0.001351,0.049743,0.005341,0.002124,0.002896,0.01036,0.005405,0.00251,0.001995,0.00991
603006000,Region VI (Western Visayas),Iloilo,Banate,33363,17057,16306,0.511255,0.488745,0.098313,0.102719,0.101699,0.096124,0.082247,0.075533,0.071966,0.065042,0.058808,0.050535,0.049336,0.041183,0.035638,0.027276,0.018074,0.012439,0.013068,0.100193,0.104884,0.101776,0.097262,0.08284,0.07727,0.074515,0.066307,0.062848,0.05165,0.048602,0.041332,0.033535,0.024916,0.014833,0.00897,0.008266,0.096345,0.100454,0.101619,0.094934,0.081626,0.073715,0.0693,0.063719,0.054581,0.049368,0.050104,0.041028,0.037839,0.029744,0.021464,0.016068,0.018092,0.098494,0.00738,0.000864,0.106738,0.028322,0.003158,0.000499,0.031978,0.026726,0.005285,0.002759,0.03477,0.034239,0.003623,0.000931,0.038793,0.004454,0.002061,0.002826,0.009341,0.004521,0.001496,0.001662,0.007679,0.076883,0.006059,0.001108,0.08405,0.024107,0.002476,0.000456,0.027039,0.024368,0.005278,0.00228,0.031926,0.024498,0.002606,0.000717,0.027821,0.004235,0.001889,0.002671,0.008796,0.004365,0.001433,0.001499,0.007297,0.121004,0.008755,0.000611,0.13037,0.032711,0.003868,0.000543,0.037122,0.029182,0.005294,0.003258,0.037733,0.044384,0.004683,0.001154,0.050221,0.004683,0.00224,0.002986,0.009908,0.004683,0.001561,0.001832,0.008076
603007000,Region VI (Western Visayas),Iloilo,Barotac Nuevo,58165,29547,28618,0.507986,0.492014,0.093905,0.097481,0.097791,0.094404,0.086186,0.076042,0.070506,0.065606,0.058007,0.051646,0.050718,0.043738,0.036242,0.02713,0.020167,0.014957,0.015473,0.097404,0.099875,0.10089,0.09578,0.087014,0.077098,0.070938,0.06779,0.059532,0.052628,0.051037,0.044167,0.033844,0.024909,0.015907,0.010966,0.010221,0.090293,0.09501,0.094591,0.092983,0.085331,0.074953,0.070061,0.063352,0.056433,0.050632,0.050388,0.043294,0.038717,0.029422,0.024565,0.019079,0.020896,0.079939,0.006129,0.00148,0.087547,0.026735,0.003472,0.001101,0.031308,0.022162,0.00463,0.002922,0.029714,0.026374,0.00315,0.001347,0.030871,0.006318,0.001689,0.00277,0.010777,0.005673,0.002049,0.002068,0.009791,0.064307,0.0045,0.001275,0.070081,0.024335,0.002925,0.000975,0.028235,0.020173,0.004762,0.002175,0.02711,0.019986,0.002212,0.0009,0.023098,0.005212,0.0015,0.002137,0.008849,0.005137,0.0018,0.001762,0.008699,0.095951,0.007797,0.00169,0.105439,0.029193,0.004033,0.001229,0.034455,0.024199,0.004494,0.003687,0.032381,0.032918,0.00411,0.001805,0.038834,0.007452,0.001882,0.003419,0.012753,0.006223,0.002305,0.002382,0.010909
603008000,Region VI (Western Visayas),Iloilo,Barotac Viejo,48362,24838,23524,0.513585,0.486415,0.10256,0.10318,0.100037,0.095405,0.08546,0.076734,0.074211,0.064038,0.059241,0.051032,0.046565,0.040218,0.032918,0.026508,0.017596,0.011765,0.01253,0.102142,0.104155,0.100209,0.095418,0.086923,0.078348,0.075489,0.066632,0.061599,0.054392,0.045938,0.040019,0.031162,0.025244,0.014333,0.009341,0.008656,0.103001,0.102151,0.099855,0.095392,0.083914,0.07503,0.072862,0.061299,0.056751,0.047483,0.047228,0.040427,0.034773,0.027844,0.021042,0.014326,0.016621,0.055458,0.004424,0.000945,0.060827,0.022165,0.002857,0.000691,0.025713,0.019285,0.003548,0.002304,0.025137,0.019262,0.002511,0.000806,0.02258,0.004378,0.001958,0.001935,0.008272,0.004355,0.001429,0.001935,0.007719,0.045289,0.00417,0.000717,0.050177,0.020089,0.002601,0.000538,0.023228,0.017712,0.003273,0.002242,0.023228,0.01417,0.001883,0.000583,0.016636,0.003542,0.001794,0.001794,0.00713,0.00417,0.001256,0.001883,0.007309,0.066205,0.004692,0.001185,0.072082,0.024359,0.003128,0.000853,0.02834,0.020947,0.003839,0.00237,0.027155,0.024643,0.003175,0.001043,0.028861,0.00526,0.002133,0.002085,0.009478,0.00455,0.001611,0.00199,0.008151
603009000,Region VI (Western Visayas),Iloilo,Batad,22156,11301,10855,0.510065,0.489935,0.086252,0.105705,0.111211,0.103493,0.091713,0.074517,0.069778,0.06039,0.058269,0.049738,0.047797,0.040395,0.034528,0.026223,0.016655,0.01169,0.011645,0.086718,0.106274,0.114149,0.100876,0.094947,0.075657,0.073002,0.062207,0.063092,0.051854,0.047518,0.040527,0.030174,0.024069,0.013362,0.008406,0.007168,0.085767,0.105113,0.108153,0.106218,0.088346,0.07333,0.066421,0.058498,0.053247,0.047536,0.048088,0.040258,0.03906,0.028466,0.020083,0.015108,0.016306,0.108669,0.006816,0.001383,0.116868,0.028995,0.003705,0.000593,0.033292,0.029439,0.005335,0.002223,0.036997,0.027217,0.003507,0.001284,0.032008,0.008249,0.001334,0.003161,0.012744,0.008298,0.00163,0.001877,0.011805,0.090108,0.005523,0.000872,0.096502,0.024998,0.003585,0.000388,0.02897,0.025482,0.004651,0.001841,0.031974,0.019959,0.002907,0.001066,0.023932,0.006685,0.00126,0.003004,0.010949,0.006685,0.001841,0.002035,0.010561,0.127973,0.008162,0.001915,0.138049,0.033152,0.003829,0.000806,0.037787,0.033555,0.006046,0.00262,0.042221,0.034764,0.004131,0.001511,0.040407,0.009875,0.001411,0.003325,0.014611,0.009976,0.001411,0.001713,0.0131
603010000,Region VI (Western Visayas),Iloilo,Bingawan,16164,8288,7876,0.512744,0.487256,0.083395,0.099047,0.109503,0.097501,0.084323,0.079498,0.072692,0.062051,0.05735,0.049369,0.044605,0.040955,0.034707,0.029696,0.019921,0.015466,0.019921,0.083856,0.098094,0.111728,0.101955,0.084218,0.079271,0.074324,0.063586,0.059725,0.050676,0.047056,0.040058,0.033784,0.02763,0.016892,0.011945,0.015203,0.08291,0.100051,0.107161,0.092814,0.084434,0.079736,0.070975,0.060437,0.05485,0.047994,0.042026,0.041899,0.035678,0.031869,0.023108,0.019172,0.024886,0.106776,0.007289,0.00108,0.115146,0.035907,0.006075,0.00054,0.042522,0.032532,0.006344,0.001957,0.040834,0.045356,0.004117,0.000945,0.050418,0.006817,0.00216,0.00189,0.010867,0.008369,0.002835,0.001147,0.012352,0.089424,0.005531,0.00079,0.095746,0.033188,0.005005,0.000395,0.038588,0.028316,0.005531,0.001449,0.035296,0.034374,0.002766,0.000527,0.037666,0.006848,0.001712,0.001054,0.009614,0.006848,0.003029,0.00079,0.010668,0.125017,0.009137,0.001384,0.135539,0.038765,0.007199,0.000692,0.046657,0.036965,0.007199,0.002492,0.046657,0.056902,0.005538,0.001384,0.063824,0.006784,0.00263,0.002769,0.012183,0.009968,0.00263,0.001523,0.014122
603012000,Region VI (Western Visayas),Iloilo,Cabatuan,61035,30547,30488,0.500483,0.499517,0.077972,0.087261,0.093176,0.090489,0.08505,0.078971,0.077152,0.068551,0.062227,0.054035,0.049889,0.044286,0.039551,0.031277,0.024822,0.016269,0.019022,0.080466,0.089534,0.096474,0.092317,0.087734,0.081252,0.079353,0.071234,0.063509,0.055161,0.04989,0.043572,0.03745,0.028579,0.020558,0.01172,0.011196,0.075472,0.084984,0.089871,0.088658,0.08236,0.076686,0.074948,0.065862,0.060942,0.052906,0.049888,0.045001,0.041656,0.033981,0.029093,0.020828,0.026863,0.066583,0.005402,0.001173,0.073157,0.023243,0.003145,0.000657,0.027045,0.022834,0.004887,0.00247,0.03019,0.020986,0.003376,0.0008,0.025162,0.004958,0.002203,0.002577,0.009738,0.005775,0.002506,0.001404,0.009684,0.051835,0.004949,0.000854,0.057638,0.019723,0.00299,0.000534,0.023248,0.020577,0.004272,0.002243,0.027092,0.015914,0.002777,0.000783,0.019474,0.003703,0.002136,0.002243,0.008081,0.005696,0.00235,0.001246,0.009292,0.081279,0.005854,0.00149,0.088622,0.02675,0.003299,0.000781,0.03083,0.025082,0.005499,0.002696,0.033278,0.02604,0.003973,0.000816,0.03083,0.006209,0.002271,0.002909,0.011388,0.005854,0.002661,0.001561,0.010076
603013000,Region VI (Western Visayas),Iloilo,Calinog,62801,32371,30430,0.515454,0.484546,0.09554,0.104855,0.107068,0.09753,0.09019,0.08089,0.072419,0.060907,0.051623,0.047404,0.04519,0.040843,0.034474,0.024856,0.01836,0.011656,0.016194,0.097217,0.107535,0.107843,0.098298,0.0911,0.080782,0.074326,0.064873,0.055142,0.04745,0.045195,0.038831,0.033116,0.023509,0.015662,0.008959,0.010163,0.093756,0.102005,0.106244,0.096714,0.089221,0.081006,0.070391,0.056687,0.04788,0.047355,0.045186,0.042984,0.035919,0.02629,0.021229,0.014525,0.022609,0.071636,0.004841,0.001673,0.07815,0.022869,0.003591,0.001021,0.027482,0.022412,0.004243,0.002236,0.02889,0.021214,0.003556,0.001549,0.02632,0.006725,0.002042,0.002588,0.011355,0.006532,0.002342,0.002271,0.011144,0.058,0.003559,0.001506,0.063065,0.018307,0.003011,0.001061,0.022379,0.019197,0.003867,0.002258,0.025322,0.016699,0.002874,0.001266,0.020839,0.00568,0.001779,0.002395,0.009855,0.005578,0.002122,0.002293,0.009992,0.086086,0.006201,0.001849,0.094136,0.027704,0.004206,0.000979,0.03289,0.025819,0.004642,0.002212,0.032672,0.026,0.004279,0.001849,0.032128,0.007833,0.002321,0.002792,0.012946,0.007543,0.002575,0.002248,0.012365
603014000,Region VI (Western Visayas),Iloilo,Carles,72626,37670,34956,0.518685,0.481315,0.109727,0.115606,0.120466,0.107221,0.08815,0.076791,0.067111,0.059772,0.051442,0.044709,0.041431,0.035373,0.029094,0.020778,0.014017,0.009446,0.008867,0.110539,0.116034,0.120069,0.108176,0.089806,0.078736,0.06902,0.061773,0.054393,0.045952,0.041041,0.035068,0.02729,0.018689,0.011415,0.006902,0.005097,0.108851,0.115145,0.120895,0.106191,0.086366,0.074694,0.065053,0.057615,0.048261,0.043369,0.041853,0.035702,0.031039,0.023029,0.016821,0.012187,0.012931,0.033299,0.002877,0.000897,0.037073,0.012249,0.002335,0.000541,0.015126,0.012698,0.003665,0.001933,0.018297,0.009125,0.00198,0.000711,0.011816,0.002908,0.001423,0.001748,0.006078,0.002707,0.001593,0.001222,0.005521,0.026771,0.002358,0.000836,0.029965,0.011878,0.002029,0.000478,0.014385,0.011998,0.004059,0.001701,0.017758,0.006894,0.001671,0.000686,0.009252,0.002955,0.001343,0.001343,0.005641,0.002776,0.001492,0.001015,0.005283,0.04032,0.003435,0.000963,0.044718,0.012648,0.002664,0.00061,0.015922,0.013451,0.003242,0.002183,0.018876,0.011525,0.002311,0.000738,0.014574,0.002857,0.001509,0.002183,0.006549,0.002632,0.001701,0.001445,0.005778
603015000,Region VI (Western Visayas),Iloilo,Concepcion,44587,23034,21553,0.516608,0.483392,0.099311,0.104447,0.108619,0.107139,0.089309,0.075313,0.068697,0.062642,0.055263,0.050261,0.043129,0.039384,0.034091,0.024043,0.015901,0.010698,0.011752,0.10033,0.102327,0.110011,0.109838,0.089693,0.075584,0.072067,0.064817,0.057914,0.052488,0.043154,0.038639,0.032908,0.020839,0.014196,0.008075,0.00712,0.098223,0.106714,0.107131,0.104255,0.088897,0.075024,0.065095,0.060316,0.052429,0.047882,0.043103,0.04018,0.035355,0.027467,0.017724,0.013502,0.016703,0.068752,0.006051,0.000797,0.075599,0.02271,0.00493,0.000722,0.028362,0.025449,0.007072,0.002191,0.034712,0.020917,0.00371,0.000647,0.025275,0.003885,0.002042,0.001992,0.007919,0.004955,0.002565,0.001295,0.008815,0.057617,0.005694,0.000531,0.063842,0.022391,0.004536,0.000531,0.027457,0.023307,0.006756,0.001882,0.031945,0.015442,0.002799,0.000676,0.018916,0.003426,0.001834,0.00193,0.00719,0.005019,0.002509,0.001255,0.008783,0.080624,0.006431,0.00108,0.088135,0.02305,0.005351,0.000926,0.029327,0.027732,0.007409,0.002521,0.037662,0.026754,0.004682,0.000617,0.032054,0.004373,0.002264,0.002058,0.008695,0.004888,0.002624,0.001338,0.00885
603016000,Region VI (Western Visayas),Iloilo,Dingle,45949,23426,22523,0.509826,0.490174,0.084572,0.094844,0.097434,0.090644,0.079936,0.075453,0.071841,0.06566,0.06122,0.052798,0.05023,0.044571,0.038042,0.031404,0.024375,0.016192,0.020784,0.088065,0.096047,0.100615,0.093785,0.08132,0.075045,0.073337,0.066806,0.063818,0.054341,0.050926,0.044096,0.036583,0.028387,0.018783,0.013447,0.014599,0.080939,0.093593,0.094126,0.087377,0.078498,0.075878,0.070284,0.064467,0.058518,0.051192,0.049505,0.045065,0.03956,0.034542,0.030191,0.019047,0.027217,0.123577,0.011768,0.001759,0.137104,0.035756,0.005088,0.000713,0.041557,0.030502,0.005991,0.002425,0.038918,0.03528,0.004065,0.000951,0.040297,0.006562,0.002116,0.002663,0.01134,0.006633,0.002116,0.00164,0.010389,0.10022,0.009315,0.00117,0.110705,0.031597,0.004166,0.000749,0.036512,0.025605,0.005477,0.002621,0.033703,0.027852,0.002902,0.000983,0.031737,0.005992,0.00206,0.002481,0.010532,0.006273,0.002106,0.001685,0.010064,0.147681,0.0143,0.002367,0.164348,0.040048,0.006039,0.000676,0.046763,0.035556,0.006522,0.002222,0.0443,0.042947,0.005266,0.000918,0.04913,0.00715,0.002174,0.00285,0.012174,0.007005,0.002126,0.001594,0.010725
603017000,Region VI (Western Visayas),Iloilo,Dueñas,34573,17711,16862,0.512278,0.487722,0.089752,0.099355,0.101062,0.094264,0.08067,0.071674,0.067104,0.063547,0.053828,0.052613,0.048853,0.043676,0.038035,0.030978,0.025338,0.017181,0.022069,0.089831,0.102874,0.101858,0.097341,0.083903,0.071312,0.070521,0.067303,0.055389,0.055446,0.04788,0.043137,0.034611,0.027497,0.022415,0.014398,0.014285,0.089669,0.095659,0.100225,0.091033,0.077274,0.072056,0.063516,0.059601,0.052188,0.049638,0.049875,0.044241,0.041632,0.034634,0.028407,0.020104,0.030246,0.093391,0.007658,0.001557,0.102606,0.038036,0.005243,0.001303,0.044582,0.030505,0.005434,0.00286,0.038799,0.039689,0.004766,0.001748,0.046203,0.00877,0.001748,0.00394,0.014458,0.009565,0.002097,0.002351,0.014013,0.078412,0.006576,0.001117,0.086104,0.033871,0.004653,0.001179,0.039702,0.027792,0.004467,0.001923,0.034181,0.03139,0.003722,0.001489,0.0366,0.007816,0.001427,0.002854,0.012097,0.009243,0.002419,0.001737,0.0134,0.109121,0.008795,0.00202,0.119935,0.04241,0.005863,0.001433,0.049707,0.033355,0.00645,0.003844,0.043648,0.048404,0.005863,0.00202,0.056287,0.009772,0.002085,0.005081,0.016938,0.009902,0.001759,0.002997,0.014658
603018000,Region VI (Western Visayas),Iloilo,Dumangas,73770,37402,36368,0.507008,0.492992,0.090497,0.094795,0.093154,0.091501,0.085319,0.078677,0.072279,0.067128,0.062234,0.055036,0.048814,0.044625,0.036614,0.027911,0.020794,0.013474,0.017148,0.091867,0.096679,0.097187,0.093685,0.083712,0.081413,0.074461,0.06743,0.064114,0.05628,0.049382,0.044703,0.035319,0.02564,0.017807,0.009224,0.011096,0.089089,0.092856,0.089007,0.089254,0.086972,0.075863,0.070034,0.066817,0.0603,0.053756,0.048229,0.044545,0.037945,0.030246,0.023867,0.017845,0.023372,0.034772,0.00392,0.001207,0.039899,0.016127,0.002817,0.000551,0.019495,0.015978,0.003517,0.001982,0.021477,0.013712,0.002862,0.000671,0.017244,0.003965,0.001565,0.002161,0.007691,0.003845,0.001759,0.001401,0.007005,0.027557,0.002974,0.000883,0.031414,0.013278,0.002208,0.000471,0.015957,0.01422,0.002856,0.001766,0.018842,0.010157,0.002208,0.000589,0.012954,0.003327,0.001384,0.001766,0.006477,0.003445,0.001619,0.00159,0.006654,0.04217,0.00489,0.001539,0.048599,0.019047,0.003441,0.000634,0.023122,0.01778,0.004196,0.002204,0.024179,0.017357,0.003532,0.000755,0.021643,0.004618,0.001751,0.002566,0.008935,0.004256,0.001902,0.001207,0.007365
